nr,country,year,govexp,fr,fr1,fr2,er,er1,er2,rr,bbr,bbr1,bbr2,bbr_d,dr,er_nat_basis,er_nat_2lvls,rr_nat_basis,bbr_nat_basis,bbr_nat_2lvls,dr_nat_basis,er_sup_basis,rr_sup_basis,bbr_sup_basis,dr_sup_basis,er_nat_mn,rr_nat_mn,bbr_nat_mn,dr_nat_mn,er_sup_mn,rr_sup_mn,bbr_sup_mn,dr_sup_mn,er_nat_enf,rr_nat_enf,bbr_nat_enf,dr_nat_enf,er_sup_enf,rr_sup_enf,bbr_sup_enf,dr_sup_enf,ceil,ind,ind_mn,frl,reg_gk,ref_gk,gk,debt_ratio,def_ratio,ratio65,five,bailout,gdp,pop,debt,ln_govexp,govexp_growth,ln_gdp,gdp_growth,ln_pop,pop_growth,ln_debt,debt_growth,consultation,inpatient_discharge,inpatient_discharge_mil,length,curative_discharge_mil,occupancy_rate,mand,mand_us
11,Germany,2006,209784.3,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.617,-1.72150840906717,19.3,1,0,3159563884709.65,82376450,2104806673077.028,12.253835,.020133018,28.781456,.038057327,18.22681,-.001127243,28.375244,.029178619,7.9,18156544,22040.9,10.1,20210.4,77.40000000000001,1,1
11,Germany,2007,213499,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.82600000000001,.18724907787986,19.8,1,0,3266453661712.68,82266370,2084846714124.735,12.271387,.017552376,28.814726,.033269882,18.225473,-.0013370514,28.365717,-.0095272064,8.1,18682851,22710.2,10.1,20756,78.7,1,1
11,Germany,2008,220311.9,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.231,-.176871969833004,20.1,1,0,3292852167494.06,82110100,2147960397378.05,12.302799,.031412125,28.822775,.0080490112,18.223572,-.0019016266,28.39554,.029823303,8.6,19097728,23258.7,9.800000000000001,21231.2,79.09999999999999,1,1
11,Germany,2009,228808.6,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.70699999999999,-3.23499764254475,20.4,1,0,3109601067975.24,81902300,2260897648492.757,12.340641,.037841797,28.765516,-.057258606,18.221037,-.0025348663,28.446783,.051242828,9.199999999999999,19386524,23670.3,9.699999999999999,21629.8,79.2,1,1
11,Germany,2010,234997.2,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.556,-4.22098710882693,20.7,1,0,3232200297733.56,81776930,2603731271842.247,12.367329,.026687622,28.804184,.038667679,18.219505,-.001531601,28.587967,.14118385,9.9,19621116,23993.5,9.5,21964.1,79,1,1
11,Germany,2011,236252.8,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,77.928,-.956783272662701,20.6,1,0,3352289283687.24,81039750,2612371992991.793,12.372658,.0053291321,28.840664,.03647995,18.210451,-.009054184,28.59128,.0033130646,9.699999999999999,19868738,24750.8,9.300000000000001,22743.4,79,1,1
11,Germany,2012,238813.3,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,79.31100000000001,-.099460589648839,21,1,0,3372938550153.29,80425820,2675111293512.076,12.383437,.010779381,28.846806,.0061416626,18.202847,-.007604599,28.615011,.023731232,9.699999999999999,20181298,25093.1,9.199999999999999,23043.9,79.2,1,1
11,Germany,2013,245765.9,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,76.97799999999999,-.135598868414149,21.1,1,0,3386623560096.51,80645610,2606955084091.091,12.412135,.028697968,28.850855,.0040493011,18.205574,.0027275085,28.589205,-.025806427,9.9,20342322,25224.3,9.1,23191.9,79.3,1,1
11,Germany,2014,253636,1,1,1,1,1,1,0,1,1,1,3,2,1,0,0,5,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,74.621,.286454135441497,20.8,1,0,3440230574761.4,,2567134457192.704,12.443655,.03151989,28.86656,.015705109,,,28.573811,-.015394211,9.9,20733405,25602.3,9,23552.1,79.7,1,1
12,Greece,1985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.804,,13.3,0,0,,9934300,,,,,,16.111504,,,,5.8,1182530,11903.5,11.6,11209.8,66,0,0
12,Greece,1986,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.293,,13.1,0,0,,9967213,,,,,,16.114811,.0033073425,,,5.1,1201775,12057.3,12,11329.1,66,0,0
12,Greece,1987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.246,,13.2,0,0,,10000590,,,,,,16.118155,.0033435822,,,4.8,1204476,12044,11,11576.4,66.7,0,0
12,Greece,1988,5151.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.62000000000001,,13.3,0,0,,10036980,,8.547121,,,,16.121786,.0036315918,,,4.7,1239107,12345.4,11,11944.7,65.40000000000001,0,0
12,Greece,1989,6104.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20499999999999,,13.5,0,0,,10089500,,8.7167654,.16964436,,,16.127007,.0052204132,,,4.4,1269371,12581.1,9.800000000000001,12216,64.5,0,0
12,Greece,1990,5920.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.734,,13.6,0,0,,10156900,,8.6862097,-.030555725,,,16.133663,.0066566467,,,4.3,1280102,12554,9.9,12179.3,63.2,0,0
12,Greece,1991,5966.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.17,,13.7,0,0,,10256290,,8.6939831,.0077733994,,,16.143402,.0097389221,,,4.3,1347385,13056.1,9.9,12651.3,64.09999999999999,0,0
12,Greece,1992,6748.9,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.13500000000001,,14,0,0,,10369870,,8.8171349,.12315178,,,16.154415,.011013031,,,4.3,1410730,13565.9,9.199999999999999,13163.4,66.3,0,0
12,Greece,1993,7449.7,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.22799999999999,,14.4,0,0,,10465530,,8.9159288,.098793983,,,16.163597,.0091819763,,,4.4,1441196,13777.6,8.800000000000001,13342.5,66.3,0,0
12,Greece,1994,7698.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92.356,,14.6,0,0,,10553040,,8.9487286,.032799721,,,16.171925,.0083274841,,,4.4,1416429,13473.2,8.5,13042,67.40000000000001,0,0
12,Greece,1995,8080.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.008,-9.73097954738537,14.9,0,0,225617237985.669,10634390,209842080705.711,8.9972582,.048529625,26.142105,,16.179604,.0076789856,26.069622,,4.3,1497159,14174.8,8.199999999999999,13739.6,66.40000000000001,0,0
12,Greece,1996,8409.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.45999999999999,-8.15826266010893,15.2,0,0,232260903703.254,10709170,219393649638.0937,9.037117,.039858818,26.171127,.029022217,16.186611,.0070075989,26.114134,.044511795,4.6,1508506,14219.4,8.199999999999999,13780.1,67,0,0
12,Greece,1997,8574.200000000001,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.598,-6.05602622508187,15.5,0,0,242760186831.113,10776500,222363475933.5629,9.0565128,.019395828,26.21534,.044212341,16.192879,.0062675476,26.127579,.013444901,4.4,1552940,14566.2,8.6,14108.4,70,0,0
12,Greece,1998,8667.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.04900000000001,-6.26843356890484,15.8,0,0,252830253177.64,10834880,225142812152.1567,9.0673361,.01082325,26.255983,.040643692,16.19828,.0054016113,26.140001,.012422562,4.3,1620768,15118.4,8.300000000000001,14672.6,70,0,0
12,Greece,1999,9413.200000000001,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.351,-5.79346265201213,16.1,0,0,260541945115.818,10882580,230191413929.2764,9.149868,.082531929,26.28603,.030046463,16.202673,.0043926239,26.162176,.022174835,4.2,1677527,15587.9,8.4,15066.4,70,0,0
12,Greece,2000,10267.7,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.46299999999999,-4.06308720049148,16.4,0,0,271558932287.256,10917480,270100660820.8734,9.2367582,.086890221,26.327444,.041414261,16.205875,.0032024384,26.32206,.1598835,4.3,1755137,16242.5,8.4,16025,70.2,0,0
12,Greece,2001,12105.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.922,-5.46605574492258,17,0,0,281362291627.12,10950000,281142829039.6508,9.4013824,.16462421,26.362909,.03546524,16.208851,.0029754639,26.362129,.04006958,4,1803330,16602,8,16394.3,71.5,0,0
12,Greece,2002,12385.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.114,-6.02407559052943,17.4,0,0,290203683975.878,10983000,284730442496.093,9.4243059,.02292347,26.393848,.030939102,16.211859,.0030078888,26.374809,.012680054,4,1879581,17240.7,7.8,17021.7,76.3,0,0
12,Greece,2003,13355.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.09399999999999,-7.83042345221338,17.7,0,0,309176083955.316,11016000,290916144436.915,9.4996614,.07535553,26.457176,.063327789,16.214859,.0030002594,26.396301,.021492004,4.2,1940512,17757.1,8.699999999999999,17529.7,74.40000000000001,0,0
12,Greece,2004,13403.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.89400000000001,-8.82787977070417,18,0,0,324276147620.902,11057000,307718607523.3787,9.5032558,.0035943985,26.504862,.047685623,16.218575,.0037155151,26.452452,.056150436,4.2,2036052,18585.4,7.8,18349.3,75,0,0
12,Greece,2005,15488,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.12600000000001,-6.18794265451324,18.2,0,0,327950452497.585,11093000,321804661017.7803,9.6478205,.14456463,26.516129,.011266708,16.221825,.0032501221,26.497211,.04475975,3.9,2086517,18990.2,7.6,18743.6,73.40000000000001,0,0
12,Greece,2006,16864,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102.926,-5.94597758004825,18.4,0,0,346789833758.833,11131000,356936904294.6165,9.7329369,.085116386,26.571985,.055856705,16.225245,.0034198761,26.600824,.1036129,4,2123818,19271.8,7.3,19059.9,75.40000000000001,0,0
12,Greece,2007,17116.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102.778,-6.70707463437705,18.6,0,0,358519439006.181,11163000,368479109021.7728,9.747798,.014861107,26.605249,.03326416,16.228115,.0028705597,26.63265,.031826019,,2181270,19742.7,6.9,19526.6,72.5,0,0
12,Greece,2008,17788.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,108.752,-10.1681723846374,18.6,0,0,356948906687.422,11186000,388189075000.7052,9.7862959,.038497925,26.600859,-.0043907166,16.230173,.0020580292,26.684759,.052108765,,2221125,20050.2,6.6,19832.5,73.40000000000001,0,0
12,Greece,2009,19730,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.22,-15.1515035770406,18.7,0,0,341385183230.76,11185000,430896378273.8653,9.8898954,.10359955,26.556276,-.044582367,16.230083,-.000089645386,26.789133,.10437393,,2292088,20636.4,6.7,20419.3,72.5,0,0
12,Greece,2010,17080.4,1,1,1,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145.668,-11.2077325138852,19,0,0,323165400459.51,11153000,470748575541.359,9.7456865,-.14420891,26.501431,-.05484581,16.227219,-.0028648376,26.87759,.088457108,,2219835,19960.1,6.6,19756.7,70.59999999999999,0,0
12,Greece,2011,16690.1,1,1,1,1,1,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,170.96,-10.2425322799167,19.3,0,1,294514384042.763,11124000,503501790959.5076,9.7225714,-.023115158,26.408594,-.09283638,16.224615,-.0026035309,26.944853,.06726265,,2199062,19802.6,6.8,19610.5,72.3,0,0
12,Greece,2012,14464.6,1,1,1,1,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,156.494,-8.823041423261589,19.8,0,1,275016291217.453,11090000,430383994777.8409,9.5794592,-.14311218,26.340096,-.068498611,16.221554,-.0030612946,26.787943,-.15690994,,2169864,19645.6,7,19452.7,73.59999999999999,0,0
12,Greece,2013,13497.5,1,1,1,1,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,174.951,-13.0290618507774,20.2,0,1,264067448137.025,,461988641190.2065,9.5102596,-.069199562,26.299471,-.040624619,,,26.858807,.070863724,,,,,,,0,0
12,Greece,2014,,1,1,1,1,1,1,0,1,1,1,2,2,0,0,0,3,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,177.054,-3.64722973308641,19.7,0,1,265890605851.947,,470769953285.1062,,,26.306351,.0068798065,,,26.877636,.018829346,,,,,,,0,0
13,Hungary,1985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.3,0,0,,10648710,,,,,,16.18095,,,,11,,,13.6,,80.59999999999999,0,0
13,Hungary,1986,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.5,0,0,,10630560,,,,,,16.179243,-.001707077,,,11.4,,,13.3,,79.09999999999999,0,0
13,Hungary,1987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.7,0,0,,10612740,,,,,,16.177567,-.0016765594,,,11.1,,,13.2,,77.59999999999999,0,0
13,Hungary,1988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.9,0,0,,10596490,,,,,,16.176033,-.0015335083,,,11.5,,,12.9,,77.5,0,0
13,Hungary,1989,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,13.3,0,0,,10481720,,,,,,16.165144,-.010889053,,,11.7,,,12.8,,76.40000000000001,0,0
13,Hungary,1990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,13.2,0,0,,10373990,,,,,,16.154812,-.010332108,,,13.2,2257665,21762.7,12.7,19080.1,74.90000000000001,0,0
13,Hungary,1991,6821.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,13.5,0,0,151138001715.648,10373400,,8.8278351,,25.741459,,16.154755,-.000057220459,,,13.3,2278536,21965.2,12.4,19292.8,74,0,0
13,Hungary,1992,7017.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,13.6,0,0,146506860772.982,10369340,,8.8561478,.028312683,25.710339,-.0311203,16.154364,-.00039100647,,,13.8,2272122,21911.9,12,19193.9,73.59999999999999,0,0
13,Hungary,1993,7000.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,13.8,0,0,145662822269.66,10357520,,8.8537655,-.0023822784,25.704561,-.005777359,16.153223,-.0011405945,,,13.4,2279823,22011.3,11.8,19271.7,67.59999999999999,0,0
13,Hungary,1994,7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,13.9,0,1,149955730773.696,10343360,,8.9479361,.09417057,25.733606,.029045105,16.151855,-.001367569,,,10.3,2200433,21273.9,11.3,19985.1,73,0,0
13,Hungary,1995,6827.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,-8.64568050858241,14.1,0,0,152189359585.413,10328960,,8.8286848,-.11925125,25.748392,.014785767,16.150463,-.0013923645,,,10.4,2239490,21681.6,10.8,20362,72.59999999999999,0,0
13,Hungary,1996,6563.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,-4.38482796000937,14.3,0,0,152255162497.649,10311240,,8.7892942,-.039390564,25.748823,.00043106079,16.148745,-.0017185211,,,10.6,2301792,22323.1,10.3,20805.5,75.3,0,0
13,Hungary,1997,6388.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,61.00600000000001,-5.54654020795806,14.5,0,1,157469919602.681,10290490,96066099152.81158,8.7622862,-.027008057,25.782501,.033678055,16.14673,-.0020141602,25.288301,,11.5,2305134,22400.6,9.800000000000001,20898.9,78.8,0,0
13,Hungary,1998,6498.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,59.111,-7.4722663892594,14.7,0,1,164099124033.358,10266570,97000633207.35825,8.7793579,.017071724,25.823736,.04123497,16.144403,-.0023269653,25.297983,.0096817017,10.6,2344708,22838.3,9.5,21257.8,76.8,0,0
13,Hungary,1999,6663.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60.006,-5.14144905983995,14.9,0,0,169422766865.493,10237530,101663825485.3077,8.8044004,.025042534,25.855663,.031927109,16.141571,-.0028324127,25.344938,.046955109,10.9,2357854,23031.5,9.199999999999999,21376.4,74.40000000000001,0,0
13,Hungary,2000,6685.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,54.83899999999999,-3.03568867461632,15,0,0,176584962273.786,10210970,96837427461.3215,8.8077259,.0033254623,25.897068,.041404724,16.138973,-.0025978088,25.296299,-.048639297,11.1,2405460,23557.6,8.9,21839.7,73.2,0,0
13,Hungary,2001,6848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,51.791,-4.06143730592019,15.2,0,0,183381967526.069,10187580,94975354801.42639,8.8317852,.024059296,25.934837,.037769318,16.136681,-.0022926331,25.276884,-.019414902,11.3,2429504,23847.7,8.699999999999999,22101.4,76.90000000000001,0,0
13,Hungary,2002,7614.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,54.918,-8.852744982994,15.3,0,0,191599017668.55,10158610,105222348523.2143,8.9378357,.10605049,25.97867,.043832779,16.133833,-.0028476715,25.379341,.10245705,11.9,2498987,24599.7,8.5,22881.3,77.8,0,0
13,Hungary,2003,9164.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,57.68099999999999,-7.14351689037952,15.4,0,0,198963899240.098,10129550,114764366720.6809,9.1230927,.18525696,26.01639,.037719727,16.130968,-.0028648376,25.466146,.086805344,12.2,2530170,24978.1,8.4,23240.3,77.2,0,0
13,Hungary,2004,8997.200000000001,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,3,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,58.72999999999999,-6.35287539023833,15.5,0,0,208788168294.403,10107150,122621291239.3029,9.1046686,-.018424034,26.064587,.048196793,16.128754,-.0022144318,25.532366,.06621933,12.5,2526290,24995.1,8.6,23151.7,76.59999999999999,0,0
13,Hungary,2005,9752.299999999999,1,1,0,0,0,0,0,1,1,0,3,2,0,0,0,3,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60.82300000000001,-7.81884929115908,15.6,0,0,217880107105.189,10087070,132521217544.5891,9.1852589,.080590248,26.10721,.04262352,16.126764,-.0019893646,25.610008,.077642441,12.9,2552135,25301.1,8.699999999999999,23438.9,75.7,0,0
13,Hungary,2006,9832.5,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,64.923,-9.330448078883689,15.8,0,0,226173408300.328,10071370,146838561870.8219,9.1934481,.0081892014,26.144567,.03735733,16.125208,-.0015563965,25.712599,.10259056,12.8,2467620,24501.3,8.699999999999999,22633.1,70.3,0,0
13,Hungary,2007,8835.1,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,65.845,-5.06404001685133,16,0,0,227136499840.23,10055780,149558028319.7994,9.0864878,-.1069603,26.148817,.0042495728,16.123657,-.0015506744,25.730949,.018350601,10.8,2107424,20957.3,9,18606.5,69.2,0,0
13,Hungary,2008,8744.6,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,71.877,-3.63900368054504,16.2,0,0,229042960478.552,10038190,164629208703.1688,9.0761919,-.010295868,26.157175,.0083580017,16.121908,-.0017490387,25.826962,.096012115,11.3,2111624,21035.9,9.199999999999999,18386.7,75.3,0,0
13,Hungary,2009,8298.200000000001,1,1,1,0,0,0,0,1,1,1,3,2,0,0,0,3,1,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,78.121,-4.5887839078096,16.4,0,1,214019853909.217,10022650,167194450072.4194,9.0237942,-.052397728,26.089334,-.067840576,16.120358,-.0015506744,25.842422,.015460968,11.9,2123781,21189.8,9.199999999999999,18449.5,74.3,0,0
13,Hungary,2010,8540.6,1,1,1,1,0,0,0,1,1,1,3,2,3,1,0,3,1,0,0,0,4,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,80.898,-4.52373871581799,16.6,0,1,215610445046.962,10000020,174424537834.0913,9.0525866,.028792381,26.096739,.0074043274,16.118097,-.0022602081,25.884758,.04233551,11.6,2052238,20522.3,9.5,17749.7,71.59999999999999,0,0
13,Hungary,2011,8528.5,1,1,1,1,1,0,0,1,1,1,3,2,3,1,0,3,1,0,0,0,4,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,81.044,-5.46694217842962,16.8,0,0,219399802226.036,9958823,177810375716.0686,9.0511684,-.0014181137,26.114161,.017421722,16.11397,-.0041275024,25.903984,.019226074,11.8,2045775,20515.7,9.5,17770.2,71.09999999999999,0,0
